,date,open,close,high,low,volume,code
1964,2024-01-29,1640.3,1650.0,1660.58,1640.29,31421.0,600519
1965,2024-01-30,1649.98,1613.0,1649.98,1610.0,30866.0,600519
1966,2024-01-31,1613.0,1604.91,1619.97,1598.13,29649.0,600519
1967,2024-02-01,1605.5,1610.03,1623.89,1601.0,26485.0,600519
1968,2024-02-02,1615.0,1596.0,1627.78,1581.0,39382.0,600519
1969,2024-02-05,1596.0,1630.01,1637.44,1595.25,53130.0,600519
1970,2024-02-06,1630.01,1676.0,1685.48,1626.1,52472.0,600519
1971,2024-02-07,1681.03,1710.99,1714.59,1661.61,52601.0,600519
1972,2024-02-08,1720.01,1706.0,1725.0,1685.0,46757.0,600519
1973,2024-02-19,1737.87,1695.43,1737.93,1688.0,36977.0,600519
1974,2024-02-20,1697.36,1670.0,1697.36,1656.56,34470.0,600519
1975,2024-02-21,1666.02,1717.66,1731.0,1662.0,46154.0,600519
1976,2024-02-22,1707.5,1718.38,1723.01,1700.53,22794.0,600519
1977,2024-02-23,1711.11,1714.09,1724.38,1700.02,27306.0,600519
1978,2024-02-26,1708.0,1694.98,1708.74,1685.02,27318.0,600519
1979,2024-02-27,1683.0,1689.5,1692.92,1678.0,22080.0,600519
1980,2024-02-28,1688.92,1681.55,1696.57,1674.01,31867.0,600519
1981,2024-02-29,1681.55,1695.0,1696.5,1679.2,24758.0,600519
1982,2024-03-01,1690.0,1685.06,1694.97,1676.68,26868.0,600519
1983,2024-03-04,1679.0,1676.3,1680.99,1670.05,26485.0,600519
1984,2024-03-05,1670.81,1695.1,1697.0,1666.68,36238.0,600519
1985,2024-03-06,1691.0,1680.55,1695.0,1678.02,22142.0,600519
1986,2024-03-07,1680.0,1683.63,1689.8,1678.0,21599.0,600519
1987,2024-03-08,1680.56,1671.43,1686.68,1670.05,22156.0,600519
1988,2024-03-11,1675.0,1694.49,1698.88,1673.18,29895.0,600519
1989,2024-03-12,1693.94,1745.0,1749.1,1690.5,54227.0,600519
1990,2024-03-13,1739.97,1727.45,1748.0,1720.1,26500.0,600519
1991,2024-03-14,1719.0,1716.63,1734.84,1711.5,19405.0,600519
1992,2024-03-15,1712.5,1717.49,1732.4,1712.0,17834.0,600519
1993,2024-03-18,1715.0,1708.26,1719.85,1699.0,26055.0,600519
1994,2024-03-19,1703.0,1708.02,1719.94,1693.11,23948.0,600519
1995,2024-03-20,1703.36,1709.6,1713.68,1700.23,15249.0,600519
1996,2024-03-21,1708.1,1709.0,1719.0,1704.5,16596.0,600519
1997,2024-03-22,1705.03,1701.35,1708.99,1688.0,25456.0,600519
1998,2024-03-25,1698.54,1689.01,1698.77,1680.58,24473.0,600519
1999,2024-03-26,1687.46,1709.29,1712.8,1687.46,28069.0,600519
2000,2024-03-27,1705.0,1701.0,1712.0,1699.0,18113.0,600519
2001,2024-03-28,1695.0,1701.64,1718.0,1693.2,24642.0,600519
2002,2024-03-29,1701.64,1702.9,1710.99,1698.1,13457.0,600519
2003,2024-04-01,1709.99,1721.33,1734.0,1708.7,27131.0,600519
2004,2024-04-02,1722.0,1713.99,1724.99,1705.05,25449.0,600519
2005,2024-04-03,1734.0,1715.11,1739.44,1710.02,29046.0,600519
2006,2024-04-08,1695.0,1666.66,1696.0,1662.6,59167.0,600519
2007,2024-04-09,1660.67,1662.22,1673.0,1658.45,25590.0,600519
2008,2024-04-10,1662.27,1647.98,1664.99,1645.0,27631.0,600519
2009,2024-04-11,1640.11,1648.0,1650.0,1634.69,22766.0,600519
2010,2024-04-12,1651.0,1634.03,1664.0,1634.03,26744.0,600519
2011,2024-04-15,1635.01,1672.98,1675.61,1634.98,35818.0,600519
2012,2024-04-16,1665.49,1670.0,1679.56,1659.0,26266.0,600519
2013,2024-04-17,1668.0,1667.0,1675.2,1658.0,24819.0,600519
2014,2024-04-18,1659.01,1670.78,1682.98,1658.18,26568.0,600519
2015,2024-04-19,1660.78,1646.64,1668.5,1641.28,23500.0,600519
2016,2024-04-22,1654.0,1675.06,1678.88,1645.0,29951.0,600519
2017,2024-04-23,1675.0,1692.28,1695.0,1675.0,24980.0,600519
2018,2024-04-24,1696.98,1693.6,1699.91,1683.33,17086.0,600519
2019,2024-04-25,1690.33,1693.04,1695.6,1682.25,14476.0,600519
2020,2024-04-26,1694.0,1709.43,1714.0,1693.98,30996.0,600519
2021,2024-04-29,1696.95,1704.0,1728.0,1693.82,41332.0,600519
